ddd66de7-a0c6-4c32-a802-ece9d9b3cb9d, 1, 1, low, 1
da3a3125-d3ac-410b-98cb-80522de3f3a6, 18, 39, low, 1
da3a3125-d3ac-410b-98cb-80522de3f3a6, 19, 42, low, 1
55e7e484-2b05-4a8b-8fb3-bad856fbacea, 18, 39, low, 1
55e7e484-2b05-4a8b-8fb3-bad856fbacea, 18, 40, low, 1
55e7e484-2b05-4a8b-8fb3-bad856fbacea, 19, 41, low, 1
70541ccb-f26f-433a-a99f-b154c3333ef5, 19, 41, low, 1
70541ccb-f26f-433a-a99f-b154c3333ef5, 20, 44, low, 1
70541ccb-f26f-433a-a99f-b154c3333ef5, 22, 47, low, 1
99a42c0e-2e86-4184-a0c1-05b3efc2ce11, 18, 39, low, 1
99a42c0e-2e86-4184-a0c1-05b3efc2ce11, 18, 40, low, 1
57609c6e-5211-485f-80f7-467e9101b220, 18, 39, low, 1
57609c6e-5211-485f-80f7-467e9101b220, 19, 42, low, 1
ffa805f2-d4a7-4487-af02-7f4fdd07c700, 18, 39, low, 1
ffa805f2-d4a7-4487-af02-7f4fdd07c700, 19, 41, low, 1
ffa805f2-d4a7-4487-af02-7f4fdd07c700, 19, 42, low, 1
bfe49c97-1e7f-4148-9dc8-49cffc08b4bc, 19, 41, low, 1
bfe49c97-1e7f-4148-9dc8-49cffc08b4bc, 19, 42, low, 1
bfe49c97-1e7f-4148-9dc8-49cffc08b4bc, 20, 44, low, 1
c317d51a-bd8d-4d70-bdfd-4ac7f7bfb140, 1, 1, low, 1
c317d51a-bd8d-4d70-bdfd-4ac7f7bfb140, 1, 2, low, 1
88b64de4-bc23-4373-b239-ef18c0176516, 21, 46, low, 1
88b64de4-bc23-4373-b239-ef18c0176516, 22, 47, low, 1
88b64de4-bc23-4373-b239-ef18c0176516, 22, 48, low, 1
88b64de4-bc23-4373-b239-ef18c0176516, 23, 50, low, 1
39645d29-37f0-427d-a606-e3fa3f0a31dc, 1, 1, low, 1
39645d29-37f0-427d-a606-e3fa3f0a31dc, 2, 4, low, 1
8a1c8ed0-bfa4-4fce-92fc-61492cae726e, 3, 5, low, 1
8a1c8ed0-bfa4-4fce-92fc-61492cae726e, 3, 6, low, 1
8a1c8ed0-bfa4-4fce-92fc-61492cae726e, 3, 7, low, 1
a2e53c4e-17c1-4224-b617-c01aca31016e, 1, 1, low, 1
a2e53c4e-17c1-4224-b617-c01aca31016e, 1, 2, low, 1
a2e53c4e-17c1-4224-b617-c01aca31016e, 2, 4, low, 1
a2e53c4e-17c1-4224-b617-c01aca31016e, 3, 6, low, 1
a2e53c4e-17c1-4224-b617-c01aca31016e, 9, 20, low, 1
a2e53c4e-17c1-4224-b617-c01aca31016e, 17, 37, low, 1
01416441-e85c-4ea7-97db-8567deb764b2, 22, 47, low, 1
01416441-e85c-4ea7-97db-8567deb764b2, 22, 48, low, 1
01416441-e85c-4ea7-97db-8567deb764b2, 23, 49, low, 1
01416441-e85c-4ea7-97db-8567deb764b2, 23, 50, low, 1
19463cfe-dbee-4335-b40b-94767b379b15, 22, 47, low, 1
19463cfe-dbee-4335-b40b-94767b379b15, 23, 50, low, 1
d2f52558-945a-48d0-aa64-6730d5dad711, 38, 80, high, 
d2f52558-945a-48d0-aa64-6730d5dad711, 39, 82, medium, 
05bf2084-c879-4383-a0c9-83c64d3956a3, 38, 79, None, 
05bf2084-c879-4383-a0c9-83c64d3956a3, 38, 80, high, 
05bf2084-c879-4383-a0c9-83c64d3956a3, 39, 81, None, 
05bf2084-c879-4383-a0c9-83c64d3956a3, 39, 82, medium, 
b80eb76d-5bef-48e5-a8e3-4c5dd38cd98b, 37, 77, None, 
48dd74df-ed65-4623-ba8c-64d1cbf6bcd3, 36, 75, high, 
48dd74df-ed65-4623-ba8c-64d1cbf6bcd3, 37, 77, None, 
48dd74df-ed65-4623-ba8c-64d1cbf6bcd3, 38, 79, None, 
63295d98-edbb-40c9-b3b9-1beb2e7ca200, 38, 79, None, 
63295d98-edbb-40c9-b3b9-1beb2e7ca200, 39, 82, medium, 
22b41de5-e71d-4f73-9aea-c2c6104730ea, 36, 75, high, 
22b41de5-e71d-4f73-9aea-c2c6104730ea, 37, 77, None, 
22b41de5-e71d-4f73-9aea-c2c6104730ea, 38, 79, None, 
22b41de5-e71d-4f73-9aea-c2c6104730ea, 39, 82, medium, 
bcc74b94-146f-435d-a0db-5b09073ff8d8, 38, 80, high, 
bcc74b94-146f-435d-a0db-5b09073ff8d8, 39, 81, None, 
e7cf2a29-5ce2-43ab-b910-afb38f3bc855, 1, 1, None, 
e7cf2a29-5ce2-43ab-b910-afb38f3bc855, 2, 3, None, 
e7cf2a29-5ce2-43ab-b910-afb38f3bc855, 3, 5, high, 
e7cf2a29-5ce2-43ab-b910-afb38f3bc855, 4, 8, None, 
e7cf2a29-5ce2-43ab-b910-afb38f3bc855, 5, 10, None, 
e7cf2a29-5ce2-43ab-b910-afb38f3bc855, 5, 11, medium, 
e7cf2a29-5ce2-43ab-b910-afb38f3bc855, 6, 12, None, 
e7cf2a29-5ce2-43ab-b910-afb38f3bc855, 7, 14, None, 
e7cf2a29-5ce2-43ab-b910-afb38f3bc855, 8, 16, low, 
e7cf2a29-5ce2-43ab-b910-afb38f3bc855, 9, 19, None, 
e7cf2a29-5ce2-43ab-b910-afb38f3bc855, 38, 80, high, 
e7cf2a29-5ce2-43ab-b910-afb38f3bc855, 39, 81, None, 
dddfafa5-7979-456c-87ba-2b865dfe49f0, 38, 79, None, 
dddfafa5-7979-456c-87ba-2b865dfe49f0, 39, 81, None, 
30bf046f-c2d7-41cd-85ca-c03da10b3936, 37, 78, high, 
30bf046f-c2d7-41cd-85ca-c03da10b3936, 38, 79, None, 
30bf046f-c2d7-41cd-85ca-c03da10b3936, 39, 81, None, 
579fde3e-c72d-4703-bfcb-cc4fd6d7bfed, 38, 79, None, 
579fde3e-c72d-4703-bfcb-cc4fd6d7bfed, 39, 81, None, 
96fd2b0e-eb51-4cf1-a599-d53fdc036ec8, 36, 76, None, 
96fd2b0e-eb51-4cf1-a599-d53fdc036ec8, 37, 78, high, 
96fd2b0e-eb51-4cf1-a599-d53fdc036ec8, 38, 79, None, 
96fd2b0e-eb51-4cf1-a599-d53fdc036ec8, 39, 81, None, 
4494ff5d-7a9c-43a0-852c-b7b72e2e25ae, 35, 74, None, 
4494ff5d-7a9c-43a0-852c-b7b72e2e25ae, 36, 76, None, 
4494ff5d-7a9c-43a0-852c-b7b72e2e25ae, 37, 78, high, 
4494ff5d-7a9c-43a0-852c-b7b72e2e25ae, 38, 79, None, 
4494ff5d-7a9c-43a0-852c-b7b72e2e25ae, 39, 81, None, 
a735e71b-1bff-4504-9cb2-4f13e44ee846, 34, 72, None, 
a735e71b-1bff-4504-9cb2-4f13e44ee846, 35, 74, None, 
a735e71b-1bff-4504-9cb2-4f13e44ee846, 36, 76, None, 
a735e71b-1bff-4504-9cb2-4f13e44ee846, 37, 77, None, 
a735e71b-1bff-4504-9cb2-4f13e44ee846, 37, 78, high, 
a735e71b-1bff-4504-9cb2-4f13e44ee846, 38, 80, high, 
a735e71b-1bff-4504-9cb2-4f13e44ee846, 39, 82, medium, 
96125c62-4e68-4807-a719-cc65ca720a30, 33, 70, medium, 
96125c62-4e68-4807-a719-cc65ca720a30, 34, 72, None, 
96125c62-4e68-4807-a719-cc65ca720a30, 35, 73, high, 
96125c62-4e68-4807-a719-cc65ca720a30, 36, 75, high, 
96125c62-4e68-4807-a719-cc65ca720a30, 37, 78, high, 
96125c62-4e68-4807-a719-cc65ca720a30, 38, 80, high, 
19606bd5-f905-4040-9715-4859c5a999d9, 33, 70, medium, Вам это поможет в том, чтобы четко понимать все возможные меры ответственности за нарушения.
19606bd5-f905-4040-9715-4859c5a999d9, 34, 72, None, None
19606bd5-f905-4040-9715-4859c5a999d9, 35, 74, None, None
19606bd5-f905-4040-9715-4859c5a999d9, 36, 76, None, None
19606bd5-f905-4040-9715-4859c5a999d9, 37, 78, high, Они могут быть использованы Вашим партнером для досрочного прекращения договора в свою пользу, что нанесет непоправимый ущерб бизнесу
19606bd5-f905-4040-9715-4859c5a999d9, 38, 80, high, Если договор срочный, то без условия об отступном отказаться от договора сможет только партнер, и то лишь по основаниям и в порядке, указанным в законе
19606bd5-f905-4040-9715-4859c5a999d9, 39, 82, medium, Если не включено это условие, то на разрешение арбитражного суда можно передать: спор о взыскании денежных средств - только по истечении 30 календарных дней со дня направления претензии, если иные срок и (или) порядок не установлены законом; иные возникшие из договора споры - без соблюдения досудебного порядка, только если такой порядок не установлен федеральным законом.
9c6a5669-16fe-43cd-9d1c-14e899a592b3, 33, 70, medium, Вам это поможет в том, чтобы четко понимать все возможные меры ответственности за нарушения.
9c6a5669-16fe-43cd-9d1c-14e899a592b3, 34, 72, None, None
9c6a5669-16fe-43cd-9d1c-14e899a592b3, 35, 74, None, None
9c6a5669-16fe-43cd-9d1c-14e899a592b3, 36, 76, None, None
9c6a5669-16fe-43cd-9d1c-14e899a592b3, 37, 78, high, Они могут быть использованы Вашим партнером для досрочного прекращения договора в свою пользу, что нанесет непоправимый ущерб бизнесу
9c6a5669-16fe-43cd-9d1c-14e899a592b3, 38, 80, high, Если договор срочный, то без условия об отступном отказаться от договора сможет только партнер, и то лишь по основаниям и в порядке, указанным в законе
9c6a5669-16fe-43cd-9d1c-14e899a592b3, 39, 82, medium, Если не включено это условие, то на разрешение арбитражного суда можно передать: спор о взыскании денежных средств - только по истечении 30 календарных дней со дня направления претензии, если иные срок и (или) порядок не установлены законом; иные возникшие из договора споры - без соблюдения досудебного порядка, только если такой порядок не установлен федеральным законом.
aea6047c-3ffc-45aa-b80c-f5f2f5a82d66, 33, 70, medium, Вам это поможет в том, чтобы четко понимать все возможные меры ответственности за нарушения.
aea6047c-3ffc-45aa-b80c-f5f2f5a82d66, 34, 72, None, None
aea6047c-3ffc-45aa-b80c-f5f2f5a82d66, 35, 74, None, None
aea6047c-3ffc-45aa-b80c-f5f2f5a82d66, 36, 76, None, None
aea6047c-3ffc-45aa-b80c-f5f2f5a82d66, 37, 78, high, Они могут быть использованы Вашим партнером для досрочного прекращения договора в свою пользу, что нанесет непоправимый ущерб бизнесу
aea6047c-3ffc-45aa-b80c-f5f2f5a82d66, 38, 80, high, Если договор срочный, то без условия об отступном отказаться от договора сможет только партнер, и то лишь по основаниям и в порядке, указанным в законе
aea6047c-3ffc-45aa-b80c-f5f2f5a82d66, 39, 82, medium, Если не включено это условие, то на разрешение арбитражного суда можно передать: спор о взыскании денежных средств - только по истечении 30 календарных дней со дня направления претензии, если иные срок и (или) порядок не установлены законом; иные возникшие из договора споры - без соблюдения досудебного порядка, только если такой порядок не установлен федеральным законом.
9b1ef11a-181f-4904-a140-e5b516c0657e, 34, 72, None, None
9b1ef11a-181f-4904-a140-e5b516c0657e, 35, 74, None, None
9b1ef11a-181f-4904-a140-e5b516c0657e, 36, 76, None, None
9b1ef11a-181f-4904-a140-e5b516c0657e, 37, 78, high, Они могут быть использованы Вашим партнером для досрочного прекращения договора в свою пользу, что нанесет непоправимый ущерб бизнесу
9b1ef11a-181f-4904-a140-e5b516c0657e, 38, 80, high, Если договор срочный, то без условия об отступном отказаться от договора сможет только партнер, и то лишь по основаниям и в порядке, указанным в законе
9b1ef11a-181f-4904-a140-e5b516c0657e, 39, 82, medium, Если не включено это условие, то на разрешение арбитражного суда можно передать: спор о взыскании денежных средств - только по истечении 30 календарных дней со дня направления претензии, если иные срок и (или) порядок не установлены законом; иные возникшие из договора споры - без соблюдения досудебного порядка, только если такой порядок не установлен федеральным законом.
4d25148a-3464-4fc9-8175-74f7ec0d55f4, 34, 72, None, None
4d25148a-3464-4fc9-8175-74f7ec0d55f4, 35, 74, None, None
4d25148a-3464-4fc9-8175-74f7ec0d55f4, 36, 76, None, None
4d25148a-3464-4fc9-8175-74f7ec0d55f4, 37, 78, high, Они могут быть использованы Вашим партнером для досрочного прекращения договора в свою пользу, что нанесет непоправимый ущерб бизнесу
4d25148a-3464-4fc9-8175-74f7ec0d55f4, 38, 80, high, Если договор срочный, то без условия об отступном отказаться от договора сможет только партнер, и то лишь по основаниям и в порядке, указанным в законе
4d25148a-3464-4fc9-8175-74f7ec0d55f4, 39, 82, medium, Если не включено это условие, то на разрешение арбитражного суда можно передать: спор о взыскании денежных средств - только по истечении 30 календарных дней со дня направления претензии, если иные срок и (или) порядок не установлены законом; иные возникшие из договора споры - без соблюдения досудебного порядка, только если такой порядок не установлен федеральным законом.
d42397f1-c624-48ba-b164-b0a69ed9c937, 34, 72, None, None
d42397f1-c624-48ba-b164-b0a69ed9c937, 35, 74, None, None
d42397f1-c624-48ba-b164-b0a69ed9c937, 36, 76, None, None
d42397f1-c624-48ba-b164-b0a69ed9c937, 37, 78, high, Они могут быть использованы Вашим партнером для досрочного прекращения договора в свою пользу, что нанесет непоправимый ущерб бизнесу
d42397f1-c624-48ba-b164-b0a69ed9c937, 38, 80, high, Если договор срочный, то без условия об отступном отказаться от договора сможет только партнер, и то лишь по основаниям и в порядке, указанным в законе
d42397f1-c624-48ba-b164-b0a69ed9c937, 39, 82, medium, Если не включено это условие, то на разрешение арбитражного суда можно передать: спор о взыскании денежных средств - только по истечении 30 календарных дней со дня направления претензии, если иные срок и (или) порядок не установлены законом; иные возникшие из договора споры - без соблюдения досудебного порядка, только если такой порядок не установлен федеральным законом.
ef37d6a6-517e-49b7-9b43-c27f89bd6da1, 33, 70, medium, Вам это поможет в том, чтобы четко понимать все возможные меры ответственности за нарушения.
ef37d6a6-517e-49b7-9b43-c27f89bd6da1, 34, 72, None, None
ef37d6a6-517e-49b7-9b43-c27f89bd6da1, 35, 74, None, None
ef37d6a6-517e-49b7-9b43-c27f89bd6da1, 36, 76, None, None
ef37d6a6-517e-49b7-9b43-c27f89bd6da1, 37, 78, high, Они могут быть использованы Вашим партнером для досрочного прекращения договора в свою пользу, что нанесет непоправимый ущерб бизнесу
ef37d6a6-517e-49b7-9b43-c27f89bd6da1, 38, 80, high, Если договор срочный, то без условия об отступном отказаться от договора сможет только партнер, и то лишь по основаниям и в порядке, указанным в законе
ef37d6a6-517e-49b7-9b43-c27f89bd6da1, 39, 82, medium, Если не включено это условие, то на разрешение арбитражного суда можно передать: спор о взыскании денежных средств - только по истечении 30 календарных дней со дня направления претензии, если иные срок и (или) порядок не установлены законом; иные возникшие из договора споры - без соблюдения досудебного порядка, только если такой порядок не установлен федеральным законом.
951db035-705e-4873-9e64-05a313c51c8d, 35, 74, None, None
951db035-705e-4873-9e64-05a313c51c8d, 36, 76, None, None
951db035-705e-4873-9e64-05a313c51c8d, 37, 78, high, Они могут быть использованы Вашим партнером для досрочного прекращения договора в свою пользу, что нанесет непоправимый ущерб бизнесу
951db035-705e-4873-9e64-05a313c51c8d, 38, 80, high, Если договор срочный, то без условия об отступном отказаться от договора сможет только партнер, и то лишь по основаниям и в порядке, указанным в законе
951db035-705e-4873-9e64-05a313c51c8d, 39, 82, medium, Если не включено это условие, то на разрешение арбитражного суда можно передать: спор о взыскании денежных средств - только по истечении 30 календарных дней со дня направления претензии, если иные срок и (или) порядок не установлены законом; иные возникшие из договора споры - без соблюдения досудебного порядка, только если такой порядок не установлен федеральным законом.
28b9ae09-11ee-4292-8cf2-5eb22cfc5a4f, 33, 70, medium, Вам это поможет в том, чтобы четко понимать все возможные меры ответственности за нарушения.
28b9ae09-11ee-4292-8cf2-5eb22cfc5a4f, 34, 72, None, None
28b9ae09-11ee-4292-8cf2-5eb22cfc5a4f, 35, 74, None, None
28b9ae09-11ee-4292-8cf2-5eb22cfc5a4f, 36, 76, None, None
28b9ae09-11ee-4292-8cf2-5eb22cfc5a4f, 37, 78, high, Они могут быть использованы Вашим партнером для досрочного прекращения договора в свою пользу, что нанесет непоправимый ущерб бизнесу
28b9ae09-11ee-4292-8cf2-5eb22cfc5a4f, 38, 80, high, Если договор срочный, то без условия об отступном отказаться от договора сможет только партнер, и то лишь по основаниям и в порядке, указанным в законе
28b9ae09-11ee-4292-8cf2-5eb22cfc5a4f, 39, 82, medium, Если не включено это условие, то на разрешение арбитражного суда можно передать: спор о взыскании денежных средств - только по истечении 30 календарных дней со дня направления претензии, если иные срок и (или) порядок не установлены законом; иные возникшие из договора споры - без соблюдения досудебного порядка, только если такой порядок не установлен федеральным законом.
626cf7f0-7e8e-418c-8e05-9aa26dfff93b, 33, 70, medium, Вам это поможет в том, чтобы четко понимать все возможные меры ответственности за нарушения.
626cf7f0-7e8e-418c-8e05-9aa26dfff93b, 34, 72, None, None
626cf7f0-7e8e-418c-8e05-9aa26dfff93b, 35, 74, None, None
626cf7f0-7e8e-418c-8e05-9aa26dfff93b, 36, 76, None, None
626cf7f0-7e8e-418c-8e05-9aa26dfff93b, 37, 78, high, Они могут быть использованы Вашим партнером для досрочного прекращения договора в свою пользу, что нанесет непоправимый ущерб бизнесу
626cf7f0-7e8e-418c-8e05-9aa26dfff93b, 38, 80, high, Если договор срочный, то без условия об отступном отказаться от договора сможет только партнер, и то лишь по основаниям и в порядке, указанным в законе
626cf7f0-7e8e-418c-8e05-9aa26dfff93b, 39, 82, medium, Если не включено это условие, то на разрешение арбитражного суда можно передать: спор о взыскании денежных средств - только по истечении 30 календарных дней со дня направления претензии, если иные срок и (или) порядок не установлены законом; иные возникшие из договора споры - без соблюдения досудебного порядка, только если такой порядок не установлен федеральным законом.
9a5c8c6f-e22b-430b-8502-de5756df1606, 1, 2, high, Для ведения бизнеса под чужим брендом необходимо в общих чертах знать что он из себя представляет
9a5c8c6f-e22b-430b-8502-de5756df1606, 2, 4, high, Чтобы вести чужой бренд, нужно побывать 'в шкуре' рядового потребителя, знать что ему нравится и какие у ресторана сильные стороны
9a5c8c6f-e22b-430b-8502-de5756df1606, 3, 6, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 4, 9, low, Об этом стоит отдельно договориться с партнером, чтобы полностью снять с себя ответственность перед третьими лицами за бренд. Это будет дополнительной 'подушкой безопасности' для Вас
9a5c8c6f-e22b-430b-8502-de5756df1606, 5, 10, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 6, 13, low, Вы можете договориться об этом, чтобы избежать разногласий и путаницы после подписания договора. Помните, чтобы для третьих лиц договор вступит в силу с момента его регистрации
9a5c8c6f-e22b-430b-8502-de5756df1606, 7, 15, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 8, 16, low, Средний срок ограничения конкуренции
9a5c8c6f-e22b-430b-8502-de5756df1606, 9, 20, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 10, 24, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 11, 25, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 12, 28, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 13, 29, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 14, 32, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 15, 33, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 16, 36, medium, Непонятно куда и как нужно перечислять вознаграждение, это может привести к задержкам в платежах и проблемам с выплатами перед партнером
9a5c8c6f-e22b-430b-8502-de5756df1606, 17, 37, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 18, 40, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 19, 41, medium, У вашего партнера должны быть готовые макеты для рекламных материалов. Вы сможете сэкономить свое время на изготовление рекламы, а правообладатель будет знать, что реклама соответствует всем его стандартам
9a5c8c6f-e22b-430b-8502-de5756df1606, 20, 44, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 21, 45, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 22, 48, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 23, 49, medium, Если Ваш партнер также поставляет вам продукцию, то такой отказ может ощутимо отразиться на продажах и Вашей выручке
9a5c8c6f-e22b-430b-8502-de5756df1606, 24, 52, medium, Такая оговорка поможет сразу договориться с партнером о том, какое должно быть помещение
9a5c8c6f-e22b-430b-8502-de5756df1606, 25, 53, None, None
9a5c8c6f-e22b-430b-8502-de5756df1606, 26, 56, medium, Если Вы не будете соблюдать стандарты оборудования, то, вероятно, Вы не сможете готовить так же как и другие рестораны бренда. Клиенты могут остаться недовольны и это скажется на Вашей выручке
9a5c8c6f-e22b-430b-8502-de5756df1606, 27, 58, high, Нужно сразу договориться о сроках открытия Вашего ресторана, иначе Вы рискуете к сбоям поставки помещения, оборудования и всего прочего необходимого для открытия бизнеса
9a5c8c6f-e22b-430b-8502-de5756df1606, 28, 60, medium, Обязанность вести видеосъемку может помочь Вам с безопасностью Вашего ресторана
9a5c8c6f-e22b-430b-8502-de5756df1606, 29, 62, medium, Первое время Вам может быть трудно обучить персонал самостоятельно, чтобы соответствовать всем стандартам бренда
9b7b4a0b-148e-428d-892a-5f59f92e43a4, 34, 72, None, None
9b7b4a0b-148e-428d-892a-5f59f92e43a4, 35, 74, None, None
9b7b4a0b-148e-428d-892a-5f59f92e43a4, 36, 76, None, None
